id	tweet_id	tweet_url	user_id	tweet	target_word	Aggression	Emotion	Emphasis	Auxiliary	Signal Group Identity	Non-vulgar	majority	has_majority
20619880_427855367151030272_1	427855367151030272	https://twitter.com/realdonaldtrump/status/427855367151030272	20619880	<USER> <b>Bullshit.</b> It's still available unless they chose an internal application. We haven't heard anything here about it yet.	bullshit	1	5	1	0	0	0	1	1
2907123608_864239378062757888_6	864239378062757888	https://twitter.com/realdonaldtrump/status/864239378062757888	2907123608	Never miss me with that gay <b>shit</b>	shit	0	1	2	4	0	0	3	1
19310228_904176474357452801_3	904176474357452801	https://twitter.com/realdonaldtrump/status/904176474357452801	19310228	<USER> Everytime you <b>bitch</b> about how cold it is in Chicago, <USER> hits on a 22 year old. Make it stop, and save the girls!	bitch	0	1	1	3	2	0	3	1
18760058_17856530630_11	17856530630	https://twitter.com/realdonaldtrump/status/17856530630	18760058	Trying to vote for Youk, it won't let me put the <b>damn</b> number in! What's with that Sprint?	damn	0	0	7	0	0	0	2	1
26526284_914484217840619520_7	914484217840619520	https://twitter.com/realdonaldtrump/status/914484217840619520	26526284	Michael Che of #SNL unloads on 'cheap <b>cracker'</b> Trump over Puerto Rico <URL> via <USER>	cracker'	5	0	0	1	0	1	0	1
46613999_2661308840_6	2661308840	https://twitter.com/realdonaldtrump/status/2661308840	46613999	I'm sitting right here on my <b>shitter,</b> trying to figure out the damn twitter	shitter	0	0	0	7	0	0	3	1
1514546700_934619135056769024_13	934619135056769024	https://twitter.com/realdonaldtrump/status/934619135056769024	1514546700	SO to kids: Idc who did it, quit! 6yo: But Waylon said the <b>ass</b> word! #ParentProblems #AssWord	ass	0	2	0	5	0	0	3	1
131090219_91902711972380673_3	91902711972380673	https://twitter.com/realdonaldtrump/status/91902711972380673	131090219	Pete wake yo <b>ass</b> up we tlkn bout taken ova dis bitch an you sleep	ass	0	2	1	3	1	0	3	1
583075078_678091440849821696_5	678091440849821696	https://twitter.com/realdonaldtrump/status/678091440849821696	583075078	Tyler Perry's Madea's Neighbors From <b>Hell</b> Comedy Jayna Brown <URL> via <USER>	hell	0	2	1	1	0	3	5	1
30712159_938527025169686528_15	938527025169686528	https://twitter.com/realdonaldtrump/status/938527025169686528	30712159	Me: Real Person fic is wrong AO3: 414 works in Buzzfeed Unsolved (Web Series) Me: <b>...Goddamn</b> it	goddamn	0	6	0	1	0	0	1	1
555518833_889122414210232320_13	889122414210232320	https://twitter.com/realdonaldtrump/status/889122414210232320	555518833	When you bake polymer clay long enough, even thin pieces are strong as <b>fuck</b>	fuck	0	0	7	0	0	0	2	1
15039098_223378292701528064_1	223378292701528064	https://twitter.com/realdonaldtrump/status/223378292701528064	15039098	<USER> <b>FUCK.</b>	fuck	1	4	0	2	0	0	1	1
40561960_3147625619_14	3147625619	https://twitter.com/realdonaldtrump/status/3147625619	40561960	Pretty sure people driving by me on my lunch/smoke break think I'm a prostitute. <b>Damn</b> you FCB for banning smoking on bank property.	damn	4	1	2	0	0	0	0	1
397735882_534104644696670208_3	534104644696670208	https://twitter.com/realdonaldtrump/status/534104644696670208	397735882	<USER> maybe Captain <b>Asshole</b> will be our always[?]	asshole	4	0	1	0	2	0	0	1
17215442_557808555538268160_1	557808555538268160	https://twitter.com/realdonaldtrump/status/557808555538268160	17215442	Holy <b>shit!</b> Did Alabama have an election proposition outlawing #Sharia law? Amazing I only get my southern news on <USER>	shit	0	5	2	0	0	0	1	1
1036685779_368060770623311872_23	368060770623311872	https://twitter.com/realdonaldtrump/status/368060770623311872	1036685779	Whn freshmen str8 frm middle school don't know how to act their age...w8, they're still immature and think they always need to say <b>shit</b> -__-	shit	1	1	1	4	0	0	3	1
401072530_679852079972794369_3	679852079972794369	https://twitter.com/realdonaldtrump/status/679852079972794369	401072530	<USER> Gladiator is <b>damn</b> good. Don't know how I forgot about it.	damn	0	0	7	0	0	0	2	1
110869572_162806481266286592_11	162806481266286592	https://twitter.com/realdonaldtrump/status/162806481266286592	110869572	<USER> I can hear the collective sound of fangirls losing their <b>shit</b> now. I believe the appropriate response is *keyboard smash*.	shit	0	2	2	3	0	0	3	1
255608148_671815932231196672_5	671815932231196672	https://twitter.com/realdonaldtrump/status/671815932231196672	255608148	My typewriter got me all <b>fucked</b> up today damn	fucked	0	5	1	1	0	0	1	1
255608148_671815932231196672_8	671815932231196672	https://twitter.com/realdonaldtrump/status/671815932231196672	255608148	My typewriter got me all fucked up today <b>damn</b>	damn	0	7	0	0	0	0	1	1
468613270_825088437917204480_5	825088437917204480	https://twitter.com/realdonaldtrump/status/825088437917204480	468613270	so we are going to <b>hell</b> in a Trump made handbasket...this totally sucks balls. America has become one of if not thee stupidest nation	hell	0	1	0	1	0	5	5	1
53423776_497403025196351488_12	497403025196351488	https://twitter.com/realdonaldtrump/status/497403025196351488	53423776	<USER> <USER> Dont my mistake &amp; use Scotch Bonnets instead of jalapenos. <b>Hell</b> hath no fire like a scotch bonnet...	hell	0	1	1	1	0	4	5	1
2434655468_749311975201452033_1	749311975201452033	https://twitter.com/realdonaldtrump/status/749311975201452033	2434655468	<USER> <b>fuck</b> you	fuck	6	1	0	0	0	0	0	1
78789558_80395183027535872_1	80395183027535872	https://twitter.com/realdonaldtrump/status/80395183027535872	78789558	i <b>fuckin</b> suck at sewing, i need sewing lessons	fuckin	1	1	3	1	1	0	2	1
23355835_21787385638_4	21787385638	https://twitter.com/realdonaldtrump/status/21787385638	23355835	Watching 'Drag me to <b>hell'</b> .... WEIRD!!	hell'	0	0	0	0	0	7	5	1
233234890_301354565725474816_0	301354565725474816	https://twitter.com/realdonaldtrump/status/301354565725474816	233234890	<b>Pissed.</b>	pissed	0	4	0	2	0	1	1	1
818491993_725793542816178179_1	725793542816178179	https://twitter.com/realdonaldtrump/status/725793542816178179	818491993	Oh <b>shit!</b>	shit	0	5	1	1	0	0	1	1
15221748_123936377304907778_15	123936377304907778	https://twitter.com/realdonaldtrump/status/123936377304907778	15221748	dear Mr. President, do you really have to come through Orlando IN THE MIDDLE OF <b>FUCKING</b> RUSH HOUR?!?!?!?!	fucking	2	1	4	0	0	0	2	1
430698976_345934182830186496_2	345934182830186496	https://twitter.com/realdonaldtrump/status/345934182830186496	430698976	<USER> That <b>shit</b> sucks..but your better off finding someone that wants you for you. Not some hack that seen you bloom .	shit	0	4	2	1	0	0	1	1
2374601250_478940829172920320_17	478940829172920320	https://twitter.com/realdonaldtrump/status/478940829172920320	2374601250	<USER> I'm really proud, but you're a fabulous queen so yeah you're going to get awards. :) <b>Bitches</b> better give you one.	bitches	0	0	1	2	4	0	4	1
248909770_924330568405286913_6	924330568405286913	https://twitter.com/realdonaldtrump/status/924330568405286913	248909770	DeBoer lucks into one but still <b>fuck</b> that guy	fuck	6	1	0	0	0	0	0	1
1552537964_415437311556345856_3	415437311556345856	https://twitter.com/realdonaldtrump/status/415437311556345856	1552537964	They got me <b>fucked</b> up	fucked	0	3	1	2	1	0	1	1
351722270_234367257516576769_9	234367257516576769	https://twitter.com/realdonaldtrump/status/234367257516576769	351722270	I had to unfollow <USER> because golf is a <b>shitty</b> 'sport' and it's even worse when Twittercasted.	shitty	0	5	2	0	0	0	1	1
404320133_476566015900278784_25	476566015900278784	https://twitter.com/realdonaldtrump/status/476566015900278784	404320133	I have rules. Don't be clingy. Don't invade my bubble. Don't tell me your life story within 5 minutes of meeting you. Don't be super <b>fucking</b>	fucking	1	3	2	1	0	0	1	1
3813235755_937715337537228800_9	937715337537228800	https://twitter.com/realdonaldtrump/status/937715337537228800	3813235755	<USER> After the Hollywood Access tape <USER> asked the <b>p*ssy</b> grabber to step down, now he's honored to... <URL>	p*ssy	1	1	1	4	0	0	3	1
138691514_150308888242163712_4	150308888242163712	https://twitter.com/realdonaldtrump/status/150308888242163712	138691514	Its 2 n a <b>nigga</b> just woke up n still tired	nigga	0	0	1	1	4	1	4	1
515713202_545003933392199680_2	545003933392199680	https://twitter.com/realdonaldtrump/status/545003933392199680	515713202	<USER> THIS <b>SHIT</b> IS SOO AWKWARD <URL>	shit	0	2	4	1	0	0	2	1
31893543_682135097592688640_20	682135097592688640	https://twitter.com/realdonaldtrump/status/682135097592688640	31893543	<USER> I can't tell you how many times I have watched the video for Damn! All I can say is <b>Damn!</b>	damn	0	4	2	1	0	0	1	1
500380132_420725556628688896_10	420725556628688896	https://twitter.com/realdonaldtrump/status/420725556628688896	500380132	Photo: panda-valentine: 130186: Michael Cinco Fall 2013 This is so <b>fucking</b> sexy. Oooo! Pretty! <URL>	fucking	0	1	5	1	0	0	2	1
540310244_843190441042296833_4	843190441042296833	https://twitter.com/realdonaldtrump/status/843190441042296833	540310244	today is a good <b>ass</b> day <URL>	ass	0	1	5	1	0	0	2	1
39990623_937737963831783424_11	937737963831783424	https://twitter.com/realdonaldtrump/status/937737963831783424	39990623	Universal Primary Care in Olean has got to be the biggest, <b>fucking</b> joke when it comes to health care... let me... <URL>	fucking	0	3	4	0	0	0	2	1
195431327_318813636023955458_3	318813636023955458	https://twitter.com/realdonaldtrump/status/318813636023955458	195431327	Lil Wayne - <b>Bitches</b> Love Me ft. Drake, Future.	bitches	0	0	0	1	6	0	4	1
2261464053_800510012745457664_4	800510012745457664	https://twitter.com/realdonaldtrump/status/800510012745457664	2261464053	I'm gonna need this <b>hoe</b> to back off	hoe	4	0	0	0	3	0	0	1
300952864_329276819192819713_5	329276819192819713	https://twitter.com/realdonaldtrump/status/329276819192819713	300952864	Whoop Whoop pull over dat <b>ass</b> to fat	ass	1	0	0	6	0	0	3	1
32824589_68444945576509440_1	68444945576509440	https://twitter.com/realdonaldtrump/status/68444945576509440	32824589	<USER> <b>damn</b> i want to gooooo ms.ray but i waited 2 late	damn	0	4	2	1	0	0	1	1
54722700_135529627874627584_2	135529627874627584	https://twitter.com/realdonaldtrump/status/135529627874627584	54722700	This dumb <b>bitch</b> behind me, I swear to God I would push her off the top of the stadium if there weren't laws. SHUT THE FUCK UP!	bitch	5	0	0	0	2	0	0	1
37586999_274785625679470592_6	274785625679470592	https://twitter.com/realdonaldtrump/status/274785625679470592	37586999	Omg 6 exs one roof ... <b>Fuck</b> my life	fuck	0	6	1	0	0	0	1	1
876192169_681563457280458752_1	681563457280458752	https://twitter.com/realdonaldtrump/status/681563457280458752	876192169	<USER> <b>HELL</b> YEAH!	hell	0	3	4	0	0	0	2	1
7097802_255115961991053312_1	255115961991053312	https://twitter.com/realdonaldtrump/status/255115961991053312	7097802	Westward <b>ho!</b> San Diego for a couple days with the fam. <URL>	ho	0	0	0	0	0	7	5	1
2314873926_921185495752826880_1	921185495752826880	https://twitter.com/realdonaldtrump/status/921185495752826880	2314873926	Holy <b>shit.</b> #KCvsOAK game is a laser show. Alex Smith with three plays for a 99 yard TD drive. 70 points gonna be scored in this circus. #TNF	shit	1	4	2	0	0	0	1	1
463292751_251140330055942144_3	251140330055942144	https://twitter.com/realdonaldtrump/status/251140330055942144	463292751	I'd be so <b>pissed</b> <URL>	pissed	0	7	0	0	0	0	1	1
18658220_517167862038163457_0	517167862038163457	https://twitter.com/realdonaldtrump/status/517167862038163457	18658220	<b>Hell</b> is sacrifice bunts every inning forever	hell	0	1	0	1	0	5	5	1
468988865_184391415760044032_10	184391415760044032	https://twitter.com/realdonaldtrump/status/184391415760044032	468988865	A world without women would be a pain in the <b>ass'</b> -- Unknown source so ture	ass'	1	0	2	4	0	0	3	1
707684390_822861353006362624_9	822861353006362624	https://twitter.com/realdonaldtrump/status/822861353006362624	707684390	I liked a <USER> video <URL> Between Heaven & <b>Hell</b> Lyric Video	hell	0	0	0	1	0	6	5	1
2298986911_600847851824893952_4	600847851824893952	https://twitter.com/realdonaldtrump/status/600847851824893952	2298986911	<USER> Right I mean <b>damn</b> give me some time to see it first	damn	0	4	3	0	0	0	1	1
910191858_859244706336841728_19	859244706336841728	https://twitter.com/realdonaldtrump/status/859244706336841728	910191858	<USER> hahah, well then maybe i dont feel so bad for judging the dude. at least he knows he <b>fucked</b> it up	fucked	0	3	2	2	0	0	1	1
178883436_757301093680283648_4	757301093680283648	https://twitter.com/realdonaldtrump/status/757301093680283648	178883436	Drunk and high as <b>FUCK</b> Rickey <URL>	fuck	0	2	5	0	0	0	2	1
292659314_911636451338711045_8	911636451338711045	https://twitter.com/realdonaldtrump/status/911636451338711045	292659314	If you want to listen to some real <b>shit</b> Styles P is that dude	shit	0	2	2	3	0	0	3	1
979776470_359495035932250112_4	359495035932250112	https://twitter.com/realdonaldtrump/status/359495035932250112	979776470	<USER> <USER> <USER> oh <b>damn.</b> Cassar better practice his Long Island iced teas	damn	0	5	2	0	0	0	1	1
557825989_226276493192474624_1	226276493192474624	https://twitter.com/realdonaldtrump/status/226276493192474624	557825989	<USER> <b>Dick</b> Vitale #announcerthatwouldntfitinatbritishopen	dick	0	0	0	0	0	7	5	1
598929500_628013228941914112_6	628013228941914112	https://twitter.com/realdonaldtrump/status/628013228941914112	598929500	It's hotter than the gates of <b>hell</b> here in Arizona	hell	0	0	4	2	0	1	2	1
747719762_245984302662295553_1	245984302662295553	https://twitter.com/realdonaldtrump/status/245984302662295553	747719762	<USER> <b>COON,</b> I know how Mysterion came back when you made Cthulhu banish them to a dark oblivion and I AM NEVER GOING TO TELL YOU.	coon	1	0	0	1	1	4	5	1
65418191_402463610988802049_11	402463610988802049	https://twitter.com/realdonaldtrump/status/402463610988802049	65418191	God deals with defective people: left handed people, women...' Thanks, Dan <b>Dyke.</b>	dyke	0	0	0	0	0	7	5	1
18760058_8540957845_3	8540957845	https://twitter.com/realdonaldtrump/status/8540957845	18760058	He saw his <b>damn</b> shadow! 6 more weeks of winter, oh joy!	damn	0	2	5	0	0	0	2	1
290664790_623536696756273152_5	623536696756273152	https://twitter.com/realdonaldtrump/status/623536696756273152	290664790	where is boo with my <b>damn</b> B12	damn	1	1	5	0	0	0	2	1
39439242_21919912473_10	21919912473	https://twitter.com/realdonaldtrump/status/21919912473	39439242	I Rather Go To The Grave Then Be A BITCH <b>Nigga</b>	nigga	2	0	1	1	3	0	4	1
18760058_836775301032075264_14	836775301032075264	https://twitter.com/realdonaldtrump/status/836775301032075264	18760058	Pence is smirking( He's think, boy I wonder how long before they impeach this <b>asswipe)</b>	asswipe)	4	0	2	0	1	0	0	1
247130343_223393520906534912_1	223393520906534912	https://twitter.com/realdonaldtrump/status/223393520906534912	247130343	<USER> <b>damn</b> no wonder you hate that friend zoned shit	damn	0	1	6	0	0	0	2	1
514828155_727918542901923840_5	727918542901923840	https://twitter.com/realdonaldtrump/status/727918542901923840	514828155	Since Randy! Since the big <b>fucking</b> unit! #Cubs #Arrieta #FuckYea #Up3-0AsWeSpeak <URL>	fucking	0	0	7	0	0	0	2	1
245204127_926936227445604352_2	926936227445604352	https://twitter.com/realdonaldtrump/status/926936227445604352	245204127	<USER> War <b>Damn</b> Eagle	damn	0	1	5	1	0	0	2	1
1605395239_422702969792901121_6	422702969792901121	https://twitter.com/realdonaldtrump/status/422702969792901121	1605395239	<USER> I'm starting to get that <b>'fuck</b> it' attitude, about everything.'	fuck	0	5	1	1	0	0	1	1
