id	tweet_id	tweet_url	user_id	tweet	target_word	Aggression	Emotion	Emphasis	Auxiliary	Signal Group Identity	Non-Vulgar	Majority	Has_Majority
445795189_444221437080256512_7	444221437080256512	https://twitter.com/realdonaldtrump/status/444221437080256512	445795189	Photo: jjackieelynn: ayoitshogan: con-fu-sion: ordinarypetals: ordinarypetals: oh <b>fuck,</b> this has made my... <URL>	fuck	0	4	2	1	0	0	1	1
157531399_61570650107682816_16	61570650107682816	https://twitter.com/realdonaldtrump/status/61570650107682816	157531399	Talking about first kiss stories with my youth group seniors makes me feel like a huge <b>slut</b> #awkward #sb2011	slut	2	3	0	1	1	0	1	1
59045313_728140188560449537_5	728140188560449537	https://twitter.com/realdonaldtrump/status/728140188560449537	59045313	Laughed so hard I f*cking <b>pissed</b> myself THis show KicKs ass...make more! #TheITCrowd <USER> <USER> <URL>	pissed	0	1	1	5	0	0	3	1
59045313_728140188560449537_4	728140188560449537	https://twitter.com/realdonaldtrump/status/728140188560449537	59045313	Laughed so hard I <b>f*cking</b> pissed myself THis show KicKs ass...make more! #TheITCrowd <USER> <USER> <URL>	f*cking	1	0	6	0	0	0	2	1
723436777_637288757323022336_11	637288757323022336	https://twitter.com/realdonaldtrump/status/637288757323022336	723436777	<USER> <USER> <USER> get full custody no visitation &amp; run like <b>hell</b> away from that cult-like family, kids should b #1 priority	hell	0	1	6	0	0	0	2	1
157531399_266196543068073984_21	266196543068073984	https://twitter.com/realdonaldtrump/status/266196543068073984	157531399	Trying to decide what to title our water book. So far: 'H2ohhhh, baby', '50 Shades of Great Lakes', and 'Water &amp; <b>Sh*t'</b>	sh*t'	0	1	1	4	0	1	3	1
78394144_51013943988199425_9	51013943988199425	https://twitter.com/realdonaldtrump/status/51013943988199425	78394144	<USER> paying his tuition unless he stops 'sucking n*gger <b>dick'.</b> They are bigoted AND racist! They've also made threats against him	dick'	5	0	0	1	1	0	0	1
558602048_815878351684399106_9	815878351684399106	https://twitter.com/realdonaldtrump/status/815878351684399106	558602048	And I took dust bunnies literally in my whole <b>damn</b> life. Thought of it as a total non sense yet totally, these are small clumps of dust.	damn	0	0	7	0	0	0	2	1
27003232_314413993429192704_0	314413993429192704	https://twitter.com/realdonaldtrump/status/314413993429192704	27003232	<b>Damn</b> Vanessa Bell Calloway look better than some of these youngins! She rocking the ish out of 56!	damn	0	2	5	0	0	0	2	1
2567787636_865968946368872452_1	865968946368872452	https://twitter.com/realdonaldtrump/status/865968946368872452	2567787636	<USER> <b>Damn</b> who that sexy mf ova there Anyway thank you Mrs. Styles I love you VERY much and will always be... <URL>	damn	0	1	6	0	0	0	2	1
33939213_570685552313425921_6	570685552313425921	https://twitter.com/realdonaldtrump/status/570685552313425921	33939213	IF YOU'RE GONNA BE FAKE AS <b>FUCK</b> IN YOUR RAPS, WHY DO YOU GOTTA BE FAKE AS FUCK AS A PERSON TOO?	fuck	1	0	5	1	0	0	2	1
1368758322_780825384635904000_8	7.80825E+17	https://twitter.com/realdonaldtrump/status/780825384635904000	1368758322	If your daughters dumb enough to sit in <b>shit</b> all day that's her fault'	shit	0	1	1	5	0	0	3	1
1074269485_707563426973810688_6	707563426973810688	https://twitter.com/realdonaldtrump/status/707563426973810688	1074269485	<USER> Kudos to you for saying <b>'Hell</b> No' on Redemption. TBH Im surprised she even asked to be on, after walking out. God bless! ?	hell	1	1	5	0	0	0	2	1
14222204_504100844556800000_7	5.04101E+17	https://twitter.com/realdonaldtrump/status/504100844556800000	14222204	Find what you love. Then fight like <b>hell</b> when people try to take it away from you.' - S.	hell	0	2	4	0	0	1	2	1
14707806_645954211570565122_2	645954211570565122	https://twitter.com/realdonaldtrump/status/645954211570565122	14707806	Diamonds Are <b>Bullshit</b> <URL> via <USER>	bullshit	5	2	0	0	0	0	0	1
3085159283_723335192606302208_5	723335192606302208	https://twitter.com/realdonaldtrump/status/723335192606302208	3085159283	Ross may usually be an <b>asshole,</b> but he can be sweet I guess <URL>	asshole	5	0	0	1	0	1	0	1
283253196_722826459631394817_1	722826459631394817	https://twitter.com/realdonaldtrump/status/722826459631394817	283253196	<USER> <b>hell</b> yeah! and look fabulous in them	hell	0	3	4	0	0	0	2	1
342126665_193366253304422400_6	193366253304422400	https://twitter.com/realdonaldtrump/status/193366253304422400	342126665	<USER> <USER> #redsoxsuck #pinstripepride bostons a <b>shit</b> hole and so is fenway #stupidaccents #theysaywhicked	shit	0	3	2	2	0	0	1	1
1155548167_643531444036464642_6	643531444036464642	https://twitter.com/realdonaldtrump/status/643531444036464642	1155548167	Literally about to just throw every <b>fucking</b> thing in my room away and have nothing but a TV, dresser and a bed.... sick of this shit	fucking	0	4	2	0	1	0	1	1
30679196_1848891684_10	1848891684	https://twitter.com/realdonaldtrump/status/1848891684	30679196	God morning twitter, hope today is a good one! <Mann, <b>fuck</b> life!>	fuck	1	6	0	0	0	0	1	1
317134847_447046445057581056_10	447046445057581056	https://twitter.com/realdonaldtrump/status/447046445057581056	317134847	<USER> yeah. He asked me for 3some. Thats a big <b>hell</b> no.	hell	0	1	5	1	0	0	2	1
14707806_644542969706483713_16	644542969706483713	https://twitter.com/realdonaldtrump/status/644542969706483713	14707806	The mind is its own place and in itself can make a Heaven of Hell, a <b>Hell</b> of Heaven - I see this when comparing the behavior of my two cats.	hell	0	1	0	1	0	5	5	1
14707806_644542969706483713_14	644542969706483713	https://twitter.com/realdonaldtrump/status/644542969706483713	14707806	The mind is its own place and in itself can make a Heaven of <b>Hell,</b> a Hell of Heaven - I see this when comparing the behavior of my two cats.	hell	0	0	0	1	0	6	5	1
3028515586_785201642220032001_4	785201642220032001	https://twitter.com/realdonaldtrump/status/785201642220032001	3028515586	#imwithher ---- What an <b>asshat!</b> <USER> <URL>	asshat	4	1	1	0	1	0	0	1
14336742_796899771516522497_1	796899771516522497	https://twitter.com/realdonaldtrump/status/796899771516522497	14336742	President <b>Pussy</b> Grabber #notmypresident	pussy	4	0	0	2	0	1	0	1
844492928_652566938795810818_7	652566938795810818	https://twitter.com/realdonaldtrump/status/652566938795810818	844492928	I've seen shit and I'm still a <b>fucking</b> ray of sunshine.' -me, at work	fucking	0	1	6	0	0	0	2	1
844492928_652566938795810818_2	652566938795810818	https://twitter.com/realdonaldtrump/status/652566938795810818	844492928	I've seen <b>shit</b> and I'm still a fucking ray of sunshine.' -me, at work	shit	1	1	0	5	0	0	3	1
47730142_233396417329246208_1	233396417329246208	https://twitter.com/realdonaldtrump/status/233396417329246208	47730142	<USER> <b>hell</b> yah bro! Call me, tweet me, if you wanna reach me :*	hell	0	3	4	0	0	0	2	1
723436777_637686690329444353_10	637686690329444353	https://twitter.com/realdonaldtrump/status/637686690329444353	723436777	<USER> <USER> well at least he can suck his own <b>dick</b> now!	dick	1	0	1	5	0	0	3	1
746498455_414827078035726337_2	414827078035726337	https://twitter.com/realdonaldtrump/status/414827078035726337	746498455	To the <b>a-hole</b> that decided to flash his break lights at me: you can either go the speed limit or get out of my way	a-hole	6	1	0	0	0	0	0	1
2567787636_916154464511451137_2	916154464511451137	https://twitter.com/realdonaldtrump/status/916154464511451137	2567787636	<USER> MEEEEEE <b>FUCKING</b> TOOO BUT what the price look like???	fucking	0	2	5	0	0	0	2	1
247500956_620605933337579521_8	620605933337579521	https://twitter.com/realdonaldtrump/status/620605933337579521	247500956	you miss one day on twitter and crazy <b>shit</b> happens #ZAYNHASNOCHILL	shit	0	2	1	4	0	0	3	1
33939213_221255484555010048_4	221255484555010048	https://twitter.com/realdonaldtrump/status/221255484555010048	33939213	Can't sleep through jackhammers. <b>Fucking</b> construction. >_>	fucking	1	2	4	0	0	0	2	1
317134847_654697040295821312_24	654697040295821312	https://twitter.com/realdonaldtrump/status/654697040295821312	317134847	I love that my friends can come to me for comfort but it's the comforting part that I have issues with. I have no <b>fucking</b> clue what I'm doin	fucking	0	3	4	0	0	0	2	1
443254689_201884887748325378_3	201884887748325378	https://twitter.com/realdonaldtrump/status/201884887748325378	443254689	<USER> awe, fuck <b>bitches</b> sweetheart. They should feel lucky to have you.	bitches	2	1	0	0	4	0	4	1
780294270_704872415076196352_22	704872415076196352	https://twitter.com/realdonaldtrump/status/704872415076196352	780294270	<USER> sorry for creeping on your Twitter but thank god I didn't see a retweet this to feed the hungry or some <b>shit</b> like that!	shit	0	2	2	3	0	0	3	1
2750447937_542870673178509313_16	542870673178509313	https://twitter.com/realdonaldtrump/status/542870673178509313	2750447937	<USER>: no everything is not 'ok' I'm showing you how close I am to losing my <b>shit</b> w/ you <URL>' <USER>	shit	0	4	2	1	0	0	1	1
189978853_343816387627728896_1	343816387627728896	https://twitter.com/realdonaldtrump/status/343816387627728896	189978853	O.o <b>shit!</b> <USER>	shit	1	4	1	0	1	0	1	1
512625717_446820463826571264_6	446820463826571264	https://twitter.com/realdonaldtrump/status/446820463826571264	512625717	<USER> <USER> that would be some <b>shit</b> I would say	shit	0	2	3	2	0	0	2	1
2238233467_713077869811859456_18	713077869811859456	https://twitter.com/realdonaldtrump/status/713077869811859456	2238233467	STOP USING THE BRUSSELS ATTACK TO PUSH YOUR SOCIAL JUSTICE AGENDA. PEOPLE ARE DYING NOW IS NOT THE <b>GODDAMN</b> TIME FOR THIS.	goddamn	0	2	4	0	1	0	2	1
310618486_534880752337694720_5	534880752337694720	https://twitter.com/realdonaldtrump/status/534880752337694720	310618486	A tramp, a slut, a <b>bitch,</b> a mutt	bitch	3	1	1	1	1	0	0	1
392301640_340134748221493250_11	340134748221493250	https://twitter.com/realdonaldtrump/status/340134748221493250	392301640	Hiding behind my computer trying not to laugh at this grown <b>ass</b> man singing 'Trouble' by Taylor Swift. iaweihtolsgdnbalsg	ass	0	0	5	2	0	0	2	1
213542763_244363993366544384_5	244363993366544384	https://twitter.com/realdonaldtrump/status/244363993366544384	213542763	People that hurt my baby <b>piss</b> me off...you have my permission to kick their ass! <USER>	piss	1	5	0	0	0	1	1	1
576887409_284557405222739968_10	284557405222739968	https://twitter.com/realdonaldtrump/status/284557405222739968	576887409	#WTF #countrysongs ! Why do you have to be so <b>damn</b> #depressing! Wahhh	damn	0	2	5	0	0	0	2	1
1117714796_587329688789454849_12	587329688789454849	https://twitter.com/realdonaldtrump/status/587329688789454849	1117714796	He's so hot' 'He is but he is so Christian. He's a <b>fucking</b> walking Christmas tree.' 'So? Then be the fucking angel on top.'	fucking	0	0	6	0	1	0	2	1
709401972_697096727527100416_4	697096727527100416	https://twitter.com/realdonaldtrump/status/697096727527100416	709401972	You cant take 10 <b>shitty</b> pop songs and put them with an EDM beat to make it ~*gnarly tunes bro*~ <URL>	shitty	0	3	4	0	0	0	2	1
2287354088_637782709314678784_2	637782709314678784	https://twitter.com/realdonaldtrump/status/637782709314678784	2287354088	1000 loops <b>hell</b> yah	hell	0	2	4	0	0	1	2	1
23443442_320338869822296064_5	320338869822296064	https://twitter.com/realdonaldtrump/status/320338869822296064	23443442	Homeo and Dudeliet' haha god <b>damn</b> I love #happyendings	damn	0	3	4	0	0	0	2	1
234221060_610601152606945289_11	610601152606945289	https://twitter.com/realdonaldtrump/status/610601152606945289	234221060	<USER> Edgar starts freaking out when you start head banging. 'wholly <b>shit</b> it's a pewdie-quake!'	shit	0	4	1	2	0	0	1	1
4317387674_719388423593664512_22	719388423593664512	https://twitter.com/realdonaldtrump/status/719388423593664512	4317387674	to anyone actually, but anything bad that happens to infants, toddlers & just kids in general breaks my heart and angers the <b>fuck</b> out of me.	fuck	1	4	2	0	0	0	1	1
335768825_106375451332722688_1	106375451332722688	https://twitter.com/realdonaldtrump/status/106375451332722688	335768825	Getting <b>shit</b> together , trien to make it	shit	0	3	0	4	0	0	3	1
23340658_25304804851_6	25304804851	https://twitter.com/realdonaldtrump/status/25304804851	23340658	Thank you <USER> for being so <b>damn</b> fine!	damn	0	1	6	0	0	0	2	1
27918862_527059972379910144_18	527059972379910144	https://twitter.com/realdonaldtrump/status/527059972379910144	27918862	A funny thing happened today on the way to work, I turned the radio on & 'Highway to <b>Hell'</b> was playing. Coincidence? I think not!	hell'	0	0	0	1	0	6	5	1
1107356203_359137729990656000_12	3.59138E+17	https://twitter.com/realdonaldtrump/status/359137729990656000	1107356203	I don't want to get my wisdom teeth out like doesn't that <b>shit</b> hurt and incase you didn't know I don't like being in pain	shit	0	3	4	0	0	0	2	1
32694145_440314968236642305_6	440314968236642305	https://twitter.com/realdonaldtrump/status/440314968236642305	32694145	I love catching audience members with <b>bitchy</b> resting face. #itsarealproblem #oscars	bitchy	0	2	2	3	0	0	3	1
23024198_922665985290752000_11	9.22666E+17	https://twitter.com/realdonaldtrump/status/922665985290752000	23024198	When 'do better next time' is your moms response to your <b>shitty</b> test grade.... she knows nursing tests suck	shitty	1	2	4	0	0	0	2	1
25807866_191647485796687874_1	191647485796687874	https://twitter.com/realdonaldtrump/status/191647485796687874	25807866	happy <b>fucking</b> birthday to me! #pissed #betrayed	fucking	0	2	5	0	0	0	2	1
213542763_295656207211958274_2	295656207211958274	https://twitter.com/realdonaldtrump/status/295656207211958274	213542763	<USER> oh <b>Shiz</b> Im sorry #ponytails #forawhile	shiz	0	2	1	1	0	3	5	1
949712449_830896892242432000_10	8.30897E+17	https://twitter.com/realdonaldtrump/status/830896892242432000	949712449	<USER> <USER> And evil evil man on his way to <b>hell</b>	hell	0	1	1	1	0	4	5	1
251931074_272765112182521857_9	272765112182521857	https://twitter.com/realdonaldtrump/status/272765112182521857	251931074	The weirdest thing happened the other night, scared the <b>fuck</b> outta me	fuck	0	2	5	0	0	0	2	1
14170289_288499001190404096_7	288499001190404096	https://twitter.com/realdonaldtrump/status/288499001190404096	14170289	<USER> nope, they are a dynasty...just wonder <b>hoe</b> long they will be that way...SEC is gonna be sick strong next year!	hoe	0	0	0	0	0	7	5	1
481774027_312050751474106369_6	312050751474106369	https://twitter.com/realdonaldtrump/status/312050751474106369	481774027	principles at our school are so <b>fucking</b> stupid!!! I cant believe it!!!!	fucking	0	2	5	0	0	0	2	1
822101634_269540455463661571_1	269540455463661571	https://twitter.com/realdonaldtrump/status/269540455463661571	822101634	<USER> <b>Shit</b> happens. Mostly to me, so don't worry.' <USER> #tagline	shit	0	1	0	6	0	0	3	1
27003232_285755767825514497_1	285755767825514497	https://twitter.com/realdonaldtrump/status/285755767825514497	27003232	I'm <b>pissed.</b> I was only in 1 day last week, which means I have a shitton of work to do! Called the boss on his cell & left a message!	pissed	1	5	0	1	0	0	1	1
2580080726_666408550898335744_22	666408550898335744	https://twitter.com/realdonaldtrump/status/666408550898335744	2580080726	Kylie and I aren't together, but I'm unavailable. Don't mistake kindness for interest or you'll mistake my anger for me being an <b>asshole.</b>	asshole	3	1	2	0	1	0	0	1
532718125_655540844779425792_5	655540844779425792	https://twitter.com/realdonaldtrump/status/655540844779425792	532718125	<USER> * Wonders if 'Billy <b>fucking</b> Thatcher' is a reference to 'Wizard People, Dear Readers'*	fucking	1	1	4	1	0	0	2	1
952136497_328340456117243904_11	328340456117243904	https://twitter.com/realdonaldtrump/status/328340456117243904	952136497	<USER> you wouldn't shoot him no one can shoot his sexy <b>ass</b> lol	ass	0	0	2	4	0	1	3	1
582798157_274251993126694912_16	274251993126694912	https://twitter.com/realdonaldtrump/status/274251993126694912	582798157	<USER> if he wipes he's assets with 3g's , y does he have on that cheap <b>ass</b> suit lol?	ass	0	1	5	1	0	0	2	1
